Serialnumber: Y2007YEF00GL2, Testresult: Successful
"ExecutionNumberInTest";"ThreadNumber";"ExecutionNumberInThread";"ExecutionCountOfStep";"SectionId";"SectionSubId";"Id";"PluginName";"CategoryName";"CommandName";"ExternalId";"Text";"LowerLimit";"Value";"TypeOfValue";"UpperLimit";"Unit";"CompareMode";"ValidationStatus";"StatusText";"StartTime";"StepTime";"Result"
        710;1;710;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"DISPLAY_PERFORM_TS0100";"TESTMAN";"PROMPTS";"SET_SIMPLE";;"DISPLAY_PERFORM_TS0100";;"True";"CompareBool";;;"FixTrue";"Valid";"Result is set to 'true' by FixedTrue";15,278.0950;0.3521;"True"
        711;1;711;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_SENSORS_FOLDER";"PCF";"PCF";"READ_FOLDER";;"READ_SENSORS_FOLDER";;"01 00 01 05 18 08 15 08 00 00 00 00 00 00 56 00 01 00 3C 06 14 00 09 00 43 06 48 06 00 00 45 06 42 06 3C 06 C7 05 3B 06 00 00 00 00 07 00 04 00 33 06 00 00 00 00 60 06 62 06 00 00 00 00 81 0E 6D 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";15,278.4565;43.6541;"True"
        712;1;712;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_DOOR_CONTACT_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";"0100.011";"READ_DOOR_CONTACT_SWITCH";"01";"01";"CompareString";"01";;"InLimit";"Valid";"Extracted 2 characters from '01 00 01 05 18 08 15 08 00 00 00 00 00 00 56 00 01 00 3C 06 14 00 09 00 43 06 48 06 00 00 45 06 42 06 3C 06 C7 05 3B 06 00 00 00 00 07 00 04 00 33 06 00 00 00 00 60 06 62 06 00 00 00 00 81 0E 6D 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 0.";15,322.1874;0.0991;"True"
        713;1;713;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"CHECK_FOR_DRIVER";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Driver' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step 'CHECK_FOR_DRIVER_MIN'.";15,322.2944;0.1209;"True"
        714;1;714;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"CHECK_FOR_DRIVER_MIN";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Min' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step '@NEXT'.";15,322.4225;0.0687;"True"
        715;1;715;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_MEMORY_SET_SWITCH_CLOSED";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";"0100.013";"READ_MEMORY_SET_SWITCH";"01";"01";"CompareString";"01";;"InLimit";"Valid";"Extracted 2 characters from '01 00 01 05 18 08 15 08 00 00 00 00 00 00 56 00 01 00 3C 06 14 00 09 00 43 06 48 06 00 00 45 06 42 06 3C 06 C7 05 3B 06 00 00 00 00 07 00 04 00 33 06 00 00 00 00 60 06 62 06 00 00 00 00 81 0E 6D 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 6.";15,322.4975;0.0781;"True"
        716;1;716;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"DISCONNECT_INPUTS_1_COPY1";"TSASWITCHUNIT";"SWITCH";"MULTI04";"0100.020";"DISCONNECT_INPUTS_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,322.5845;175.5112;"True"
        717;1;717;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"DISCONNECT_INPUTS_1";"TSASWITCHUNIT";"SWITCH";"MULTI04";"0100.020";"DISCONNECT_INPUTS_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,498.1265;10.5727;"True"
        718;1;718;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_SENSORS_FOLDER_DISCONNECTED";"PCF";"PCF";"READ_FOLDER";;"READ_SENSORS_FOLDER";;"00 00 00 00 18 08 15 08 00 00 00 00 00 00 55 00 01 00 49 06 17 00 0F 00 45 06 53 06 00 00 50 06 46 06 48 06 C7 05 46 06 00 00 00 00 07 00 3D 00 3F 06 00 00 00 00 6C 06 63 06 00 00 00 00 81 0E 76 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";15,508.7496;41.1052;"True"
        719;1;719;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_DOOR_CONTACT_SWITCH_OPEN";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";"0100.021";"READ_DOOR_CONTACT_SWITCH_OPEN";"00";"00";"CompareString";"00";;"RegularExpression";"Valid";"Extracted 2 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 55 00 01 00 49 06 17 00 0F 00 45 06 53 06 00 00 50 06 46 06 48 06 C7 05 46 06 00 00 00 00 07 00 3D 00 3F 06 00 00 00 00 6C 06 63 06 00 00 00 00 81 0E 76 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 0.";15,549.8985;0.1183;"True"
        720;1;720;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"CHECK_FOR_DRIVER_2";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Driver' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step 'CHECK_FOR_DRIVER_MIN_1'.";15,550.0262;0.1169;"True"
        721;1;721;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"CHECK_FOR_DRIVER_MIN_1";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Min' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step '@NEXT'.";15,550.1507;0.0674;"True"
        722;1;722;0;"TS_0100_TEST_FRONT_DIGITAL_INPUTS";;"READ_MEMORY_SET_SWITCH_OPEN";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";"0100.023";"READ_MEMORY_SET_SWITCH_OPEN";"00";"00";"CompareString";"00";;"InLimit";"Valid";"Extracted 2 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 55 00 01 00 49 06 17 00 0F 00 45 06 53 06 00 00 50 06 46 06 48 06 C7 05 46 06 00 00 00 00 07 00 3D 00 3F 06 00 00 00 00 6C 06 63 06 00 00 00 00 81 0E 76 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 6.";15,550.2247;0.0473;"True"
    723;1;723;0;"TEST_SEQUENCE";;"CALL_TS_0101_TEST_DIGITAL_INPUTS_REAR";"EXECUTION_ENGINE";"EXECUTION";"CALL_BY_STRING";;"CALL_TS_0101_TEST_DIGITAL_INPUTS_REAR";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Rear' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@NEXT'.";15,550.3318;0.0683;"True"
    724;1;724;0;"TEST_SEQUENCE";;"CALL_TS_0110_TEST_ANALOGUE_INPUTS_FRONT";"EXECUTION_ENGINE";"EXECUTION";"CALL_BY_STRING";;"CALL_TS_0110_TEST_ANALOGUE_INPUTS_FRONT";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'TS_0110_TEST_FRONT_ANALOGUE_INPUTS' with SubId '' and executionmode 'Simple' and condition The searchstring 'AUDI Front Passenger MAX+ Premium DCM' was found in 'Front' using following criteria: 'Contains' and 'CurrentCulture'. Next command key: '@NEXT'";15,550.4073;612.9538;"True"
        725;1;725;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"DISPLAY_PERFORM_TS0110";"TESTMAN";"PROMPTS";"SET_SIMPLE";;"DISPLAY_PERFORM_TS0110";;"True";"CompareBool";;;"FixTrue";"Valid";"Result is set to 'true' by FixedTrue";15,550.8290;0.2410;"True"
        726;1;726;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONNECT_INPUTS_COPY1";"DIGITAL";"WRITE";"MULTI16";"0110.010";"CONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,551.0793;28.4222;"True"
        727;1;727;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONNECT_INPUTS";"DIGITAL";"WRITE";"MULTI16";"0110.010";"CONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,579.5399;12.5192;"True"
        728;1;728;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONNECT_INPUTS_1_COPY1";"DIGITAL";"WRITE";"MULTI3";"0110.010";"CONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,592.1033;3.1009;"True"
        729;1;729;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONNECT_INPUTS_1";"DIGITAL";"WRITE";"MULTI3";"0110.010";"CONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,595.2162;2.0143;"True"
        730;1;730;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"READ_SENSORS_FOLDER";"PCF";"PCF";"READ_FOLDER";;"READ_SENSORS_FOLDER";;"00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";15,597.2422;272.9240;"True"
        731;1;731;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_CL-FEEDBSWT";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_CL-FEEDBSWT";"0";"C3 00";"CompareString";"300";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 102.";15,870.2447;0.1504;"True"
        732;1;732;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_CL-FEEDBSWT";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.011";"CONVERT_CL-FEEDBSWT";"0";"195";"CompareInteger";"350";;"InLimit";"Valid";"Checked condition:  0 <= 195 <= 350. (Integer)";15,870.4072;0.1553;"True"
        733;1;733;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CHECK_FOR_DRIVER";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Driver' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step 'EXTRACT_LOCK_UNLOCK_SWITCH'.";15,870.5812;0.1602;"True"
        734;1;734;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_LOCK_UNLOCK_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_LOCK_UNLOCK_SWITCH";;"C0 00";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 114.";15,870.7539;0.0692;"True"
        735;1;735;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_LOCK_UNLOCK_SWITCH";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.016";"CONVERT_LOCK_UNLOCK_SWITCH";"0";"192";"CompareInteger";"300";;"InLimit";"Valid";"Checked condition:  0 <= 192 <= 300. (Integer)";15,870.8333;0.0915;"True"
        736;1;736;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_WINDOW_SWITCH_FRONT_DRIVER";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_WINDOW_SWITCH_FRONT_DRIVER";;"62 02";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 144.";15,870.9346;0.0580;"True"
        737;1;737;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_WINDOW_SWITCH_FRONT_DRIVER";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.018";"CONVERT_WINDOW_SWITCH_FRONT_DRIVER";"500";"610";"CompareInteger";"700";;"InLimit";"Valid";"Checked condition:  500 <= 610 <= 700. (Integer)";15,871.0029;0.0803;"True"
        738;1;738;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_DOOR_HANDLE_OUTSIDE_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_DOOR_HANDLE_OUTSIDE_SWITCH";"500";"91 01";"CompareString";"600";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 78.";15,871.0926;0.0585;"True"
        739;1;739;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_DOOR_HANDLE_OUTSIDE_SWITCH";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.020";"CONVERT_DOOR_HANDLE_OUTSIDE_SWITCH";"300";"401";"CompareInteger";"500";;"InLimit";"Valid";"Checked condition:  300 <= 401 <= 500. (Integer)";15,871.1604;0.0830;"True"
        740;1;740;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CHECK_FOR_MIN";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For MIN";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Min' was NOT found in 'TSG-3Gen Psg Max+' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@NEXT'.";15,871.2532;0.1000;"True"
        741;1;741;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_MIRROR_POTI_POS-X";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_MIRROR_POTI_POS-X";;"B7 05";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 60.";15,871.3634;0.0611;"True"
        742;1;742;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_MIRROR_POTI_POS-X";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.021";"CONVERT_MIRROR_POTI_POS-X";"1350";"1463";"CompareInteger";"1600";;"InLimit";"Valid";"Checked condition:  1350 <= 1463 <= 1600. (Integer)";15,871.4402;0.0866;"True"
        743;1;743;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_MIRROR_POTI_SUPPLY";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_MIRROR_POTI_SUPPLY";"1900";"F3 05";"CompareString";"2100";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 72.";15,871.5375;0.0643;"True"
        744;1;744;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_MIRROR_POTI_SUPPLY";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.022";"CONVERT_MIRROR_POTI_SUPPLY";"1450";"1523";"CompareInteger";"1650";;"InLimit";"Valid";"Checked condition:  1450 <= 1523 <= 1650. (Integer)";15,871.6115;0.0781;"True"
        745;1;745;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_MIRROR_POTI_POS-Y";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_MIRROR_POTI_POS-Y";;"A7 05";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 66.";15,871.6999;0.0585;"True"
        746;1;746;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_MIRROR_POTI_POS-Y";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.023";"CONVERT_MIRROR_POTI_POS-Y";"1350";"1447";"CompareInteger";"1550";;"InLimit";"Valid";"Checked condition:  1350 <= 1447 <= 1550. (Integer)";15,871.7691;0.0763;"True"
        747;1;747;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CHECK_FOR_MAX_PLUS_4";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For MAX+";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Max+' was found in 'TSG-3Gen Psg Max+' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step '@NEXT'.";15,871.8619;0.0812;"True"
        748;1;748;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_PCL_PAWL_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_PCL_PAWL_SWITCH";"0";"00 00";"CompareString";"150";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 90.";15,871.9534;0.0593;"True"
        749;1;749;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_PCL_PAWL_SWITCH";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.025";"CONVERT_PCL_PAWL_SWITCH";"0";"0";"CompareInteger";"150";;"InLimit";"Valid";"Checked condition:  0 <= 0 <= 150. (Integer)";15,872.0221;0.0803;"True"
        750;1;750;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_PCL_RESET_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_PCL_RESET_SWITCH";"0";"01 00";"CompareString";"150";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 96.";15,872.1136;0.0589;"True"
        751;1;751;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_PCL_RESET_SWITCH";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.026";"CONVERT_PCL_RESET_SWITCH";"0";"1";"CompareInteger";"150";;"InLimit";"Valid";"Checked condition:  0 <= 1 <= 150. (Integer)";15,872.1818;0.0776;"True"
        752;1;752;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CHECK_FOR_MIN_2";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For MIN";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Min' was NOT found in 'TSG-3Gen Psg Max+' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@NEXT'.";15,872.2702;0.0937;"True"
        753;1;753;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_MEMORY_POSITION_SWITCH";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_MEMORY_POSITION_SWITCH";"300";"7D 01";"CompareString";"600";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 7D 01 B7 05 A7 05 F3 05 91 01 00 00 00 00 01 00 C3 00 C2 05 C0 00 00 00 00 00 04 00 04 00 62 02 00 00 00 00 3E 06 5C 06 00 00 00 00 7C 0E 88 02 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 54.";15,872.3751;0.0652;"True"
        754;1;754;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_MEMORY_POSITION_SWITCH";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.028";"CONVERT_MEMORY_POSITION_SWITCH";"300";"381";"CompareInteger";"600";;"InLimit";"Valid";"Checked condition:  300 <= 381 <= 600. (Integer)";15,872.4523;0.0799;"True"
        755;1;755;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EVALUATE_UB_WAKE";"PCF";"PCF";"READ_TYPED";"0110.030";"EVALUATE_UB_WAKE";"1450";"1599";"CompareDouble";"1750";;"InLimit";"Valid";"Checked condition:  1450 <= 1599 <= 1750. (Double)";15,872.5553;20.2614;"True"
        756;1;756;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EVALUATE_UB_NO_WAKE";"PCF";"PCF";"READ_TYPED";"0110.031";"EVALUATE_UB_NO_WAKE";"1500";"1630";"CompareDouble";"1750";;"InLimit";"Valid";"Checked condition:  1500 <= 1630 <= 1750. (Double)";15,892.8632;6.6414;"True"
        757;1;757;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"DISCONNECT_INPUTS_COPY1";"DIGITAL";"WRITE";"MULTI16";"0110.040";"DISCONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,899.5300;22.1298;"True"
        758;1;758;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"DISCONNECT_INPUTS";"DIGITAL";"WRITE";"MULTI16";"0110.040";"DISCONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,921.7111;12.0440;"True"
        759;1;759;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"DISCONNECT_INPUTS_1_COPY1";"DIGITAL";"WRITE";"MULTI3";"0110.040";"DISCONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,933.7993;2.7667;"True"
        760;1;760;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"DISCONNECT_INPUTS_1";"DIGITAL";"WRITE";"MULTI3";"0110.040";"DISCONNECT_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";15,936.5829;2.2058;"True"
        761;1;761;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"READ_SENSORS_FOLDER_DISCONNECTED";"PCF";"PCF";"READ_FOLDER";;"READ_SENSORS_FOLDER";;"00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 49 06 10 00 0A 00 45 06 53 06 00 00 50 06 45 06 47 06 C7 05 45 06 00 00 00 00 06 00 03 00 3E 06 00 00 00 00 6C 06 63 06 00 00 00 00 81 0E 77 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";15,938.8056;222.8012;"True"
        762;1;762;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"EXTRACT_CL-FEEDBSWT_DISCONNECTED";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"EXTRACT_CL-FEEDBSWT";"0";"47 06";"CompareString";"300";;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 15 08 00 00 00 00 00 00 56 00 01 00 49 06 10 00 0A 00 45 06 53 06 00 00 50 06 45 06 47 06 C7 05 45 06 00 00 00 00 06 00 03 00 3E 06 00 00 00 00 6C 06 63 06 00 00 00 00 81 0E 77 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 102.";16,161.6832;0.0937;"True"
        763;1;763;0;"TS_0110_TEST_FRONT_ANALOGUE_INPUTS";;"CONVERT_CL-FEEDBSWT_DISCONNECTED";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0110.041";"CONVERT_CL-FEEDBSWT";"1500";"1607";"CompareInteger";"1750";;"InLimit";"Valid";"Checked condition:  1500 <= 1607 <= 1750. (Integer)";16,161.7885;0.1049;"True"
